year,statefips,countyfips,ds_pm_pred
2011,27,27101,8.473920774429224
2013,29,29053,9.200906849315068
2013,28,28149,9.055791164383562
2014,42,42113,8.794416712328767
2012,1,1087,10.088330669398907
2013,18,18033,10.28006298325723
2012,21,21097,9.865118087431694
2011,12,12063,9.716649320049813
2013,54,54039,9.255420651331093
2011,48,48109,7.029201989041096
2012,21,21041,10.309563570127505
2012,24,24043,10.490367083333333
2014,13,13319,10.996369488584475
2014,40,40083,9.130020171232877
2012,20,20129,6.784661475409836
2013,22,22121,9.055310465753425
2012,48,48119,9.250640027322404
2011,13,13237,11.539720876712329
2011,42,42009,9.56289017011208
2013,37,37143,7.276220091324201
2012,46,46103,6.284816221192682
2012,21,21165,9.153454781420765
2014,22,22063,9.156126623690572
2013,18,18123,10.799339561643836
2012,23,23015,7.187725288403157
2014,29,29061,9.254372739726027
2011,26,26061,6.891436536986301
2013,48,48267,6.94570205479452
2011,51,51193,8.208106733561644
2013,21,21069,9.375325205479452
2012,38,38077,8.578541393442623
2011,31,31085,6.88965584109589
2014,29,29023,10.339140602739726
2011,39,39019,11.456369028962818
2012,42,42113,8.209412295081967
2014,19,19193,8.751323561643836
2014,13,13071,10.614253698630137
2011,18,18025,10.842209472146119
2014,54,54069,10.832130228310502
2013,13,13105,9.27221797260274
2012,23,23029,5.975938020176545
2014,20,20139,9.019002175342466
2013,12,12045,7.520070593607306
2011,44,44005,8.000460784806974
2014,18,18081,11.541156874221669
2012,1,1023,9.21302356557377
2014,21,21223,11.06812397260274
2012,48,48285,8.031508287795993
2011,16,16061,6.344188867579909
2014,12,12129,9.338208698630137
2011,40,40083,9.605868432876712
2014,22,22091,8.708615616438356
2013,48,48411,7.562048219178082
2013,47,47153,8.913882173515982
2013,22,22101,8.315281900684932
2013,13,13091,9.241031232876712
2013,40,40131,9.653564628180039
2011,20,20013,9.164335607305936
2012,47,47097,9.573410716454159
2011,19,19079,9.311737336986301
2013,34,34015,9.426617982170037
2011,48,48093,8.112847916438356
2011,21,21037,12.065869192
2014,36,36113,7.720566964671954
2012,29,29207,10.340523599726776
2013,18,18139,10.919669260273973
2011,39,39015,10.56074299391172
2013,17,17167,10.25857910571207
2013,48,48385,6.988737260273973
2014,5,5021,10.43729196347032
2011,6,6073,9.983676424932818
2011,13,13297,11.386044675251142
2011,38,38081,7.376035467123288
2012,27,27099,9.522634997516145
2013,55,55089,9.029261887366819
2013,36,36109,7.802151429422275
2011,20,20067,7.436771839726027
2013,48,48043,5.518105917808219
2014,5,5113,9.170132835616438
2013,28,28133,9.454700900195695
2013,41,41017,7.284868989726027
2013,13,13251,8.835735616438356
2013,17,17011,10.037133753424658
2014,31,31033,5.24120296803653
2011,5,5039,10.374824328767123
2012,16,16083,6.893989533567525
2013,27,27055,8.778365698630137
2013,21,21163,10.527818595890411
2011,20,20061,9.014923086986301
2013,8,8087,6.129995
2012,36,36069,8.777857043715847
2012,47,47183,9.548247019374069
2013,27,27123,10.138489335066493
2013,13,13221,9.473002993150685
2012,18,18089,11.572548659567512
2013,39,39057,11.02271860665362
2014,21,21041,10.978943926940639
2014,49,49039,5.007099534246575
2011,21,21187,10.37091223652968
2012,48,48261,7.300348907103825
2012,20,20207,8.774039890710382
2012,28,28131,8.908917486338798
2013,31,31183,6.917916246575342
2012,37,37195,9.047677250503307
2013,24,24005,9.595563268467546
2011,48,48111,6.639899795890411
2012,29,29117,9.066084043715847
2011,21,21009,10.202096509315068
2011,20,20073,9.262897242922374
2013,40,40129,6.921574520547945
2011,13,13147,10.692298157808219
2014,13,13159,11.06290803652968
2012,54,54013,9.196156612021858
2011,48,48079,7.244653416438356
2012,18,18021,10.497644763205829
2014,13,13089,11.482049084553614
2012,12,12019,7.353253041894353
2013,55,55057,8.55916023483366
2013,5,5035,9.797225246575342
2012,42,42079,8.763760910571669
2014,30,30015,5.390768369863014
2013,31,31049,5.944312602739726
2014,27,27161,7.612814356164384
2014,48,48399,7.63517801369863
2011,8,8095,6.655109891780822
2011,8,8013,6.151542126672039
2014,20,20093,7.195007397260274
2012,22,22055,9.533416393442623
2013,48,48189,6.989144261796043
2011,24,24047,8.630634441952055
2013,54,54105,9.158203835616438
2011,41,41069,6.153576898630137
2012,18,18159,11.095124795081967
2012,42,42049,9.360023530362503
2014,48,48463,8.01968981369863
2014,45,45037,10.323322420091324
2013,42,42033,8.70389997260274
2012,38,38095,7.561096174863388
2012,19,19033,9.494983556880278
2011,47,47083,9.419983148858448
2014,51,51051,9.096318493150685
2014,28,28115,9.877193744292237
2012,28,28125,9.520392759562842
2012,26,26113,7.918690949453552
2012,31,31089,7.263221379781421
2014,56,56037,4.648371632420091
2012,27,27167,8.679467896174863
2014,6,6081,8.203579968441131
2014,13,13027,10.327713534246575
2013,8,8077,5.711173405762872
2014,18,18149,11.812793346379648
2014,19,19191,8.486389424657534
2012,48,48421,6.846400819672131
2011,55,55061,8.913912957534247
2011,48,48193,8.338483520547945
2012,27,27139,10.392371688784804
2013,44,44007,7.934069004177596
2012,29,29037,9.66515806010929
2012,39,39079,10.61474781420765
2012,13,13179,8.373847326307572
2013,48,48101,6.781305479452055
2012,47,47105,10.45386825136612
2013,55,55013,7.834044200913242
2014,39,39173,11.296410136986301
2013,27,27121,8.018208219178082
2014,26,26107,8.481515686176837
2012,27,27071,7.193660669398907
2012,17,17201,10.286686455893833
2014,4,4021,7.400181229223744
2011,36,36115,8.334845993875906
2013,49,49045,8.16877398505604
2014,31,31051,8.320780821917808
2012,18,18169,10.938758674863388
2012,55,55125,7.084225300546448
2014,28,28079,9.83819594520548
2012,48,48091,9.110700694444444
2012,45,45019,8.143632536162006
2012,54,54087,9.442312254098361
2014,22,22043,9.12792997260274
2011,46,46081,6.018308526575342
2011,20,20041,8.866039474885845
2012,54,54065,9.452634726775956
2014,47,47153,9.389000547945206
2011,37,37165,9.963853842661448
2011,47,47179,10.054436469446099
2013,50,50017,6.911115671232877
2012,22,22071,8.958520561267019
2012,28,28093,9.177994489981785
2011,29,29123,9.308636411872146
2013,12,12077,7.968161369863014
2011,45,45087,10.202425863318113
2011,45,45005,10.281218048401826
2012,53,53013,6.060255765027322
2012,5,5065,9.139353893442623
2012,18,18121,10.410815778688525
2014,48,48071,9.248586712328767
2014,13,13263,10.77260803652968
2011,48,48395,8.958349331506849
2013,17,17115,10.36410081385979
2013,19,19127,9.351666
2011,35,35059,5.766599621917808
2012,48,48389,6.397962349726776
2012,22,22113,8.684037955373406
2014,30,30039,6.68314797260274
2013,37,37127,8.204305875190259
2014,18,18001,12.103122739726027
2013,12,12029,7.108755433789954
2014,21,21089,9.973876773211568
2013,27,27105,8.486526301369863
2011,26,26019,7.472480209315068
2014,54,54049,9.682364307458143
2012,19,19025,9.189920423497268
2013,29,29183,10.77517804993931
2014,47,47129,8.920809643835616
2014,31,31103,5.595493150684932
2012,40,40121,9.087496784363178
2014,29,29221,9.579837490410959
2011,55,55131,9.858433469960861
2013,27,27073,7.773631780821918
2013,27,27109,9.35456198422582
2011,17,17099,10.396907347162427
2011,51,51760,9.832211225363221
2011,31,31139,8.037091898630137
2011,1,1107,9.825497717260274
2014,28,28057,9.93508405479452
2014,31,31147,9.112435707762557
2012,48,48465,6.967835240437158
2013,35,35043,6.431112115459883
2011,37,37143,8.653938588127854
2013,19,19185,8.686861305936073
2011,46,46029,7.715632605479452
2011,13,13215,11.481793510829672
2011,13,13081,11.409880442922374
2014,55,55137,8.562248180039139
2012,30,30063,6.8263568715847
2013,5,5117,9.765602712328767
2011,49,49003,8.03223439750934
2011,26,26153,7.079883534246575
2013,20,20165,7.21375205479452
2011,51,51141,8.751569010273973
2014,36,36079,8.82651008074982
2013,22,22111,9.68543105022831
2013,18,18065,10.774384720758693
2013,13,13075,9.260185410958904
2014,55,55067,7.20151698630137
2014,13,13281,8.504861461187215
2012,27,27089,7.917919193989071
2012,18,18031,10.852315391621129
2011,30,30041,6.259716021004566
2013,48,48157,10.574207382840663
2014,17,17105,11.148088465753425
2011,54,54047,9.112877750342466
2011,20,20101,7.389733912328767
2011,27,27087,7.531005152054794
2012,40,40065,7.544181010928962
2011,39,39087,11.094059169863014
2012,13,13209,9.29744781420765
2012,13,13229,8.369487773224044
2012,48,48487,7.4160875
2014,47,47089,9.898290806697108
2014,29,29127,10.098932226027397
2014,47,47137,9.209190410958904
2014,27,27003,7.448683341475491
2011,46,46041,6.359950750684932
2013,28,28021,8.444903242009132
2011,20,20185,8.088540989041096
2014,21,21051,9.440678538812785
2011,13,13259,10.777897893150685
2013,21,21043,9.115302309197652
2012,31,31017,6.532773224043716
2014,53,53003,8.028969684931507
2013,45,45033,8.592402694063927
2013,26,26105,7.438238147260274
2013,48,48103,6.540741095890411
2011,1,1023,9.430634147945206
2014,19,19115,10.270261461187215
2011,17,17133,10.957057013242009
2011,18,18133,10.904250664970646
2012,54,54081,8.619128463516554
2012,55,55073,8.484863499291641
2012,48,48087,7.001906284153006
2013,12,12086,6.552170542656159
2014,12,12033,9.398276226123866
2012,45,45031,9.282328244535519
2011,51,51089,9.217091333659491
2014,19,19065,9.007271976516634
2011,36,36103,8.750901255432656
2011,17,17077,10.000469974168298
2012,46,46099,9.11056569086651
2013,12,12071,6.308463622710018
2011,31,31093,7.813510597260274
2013,17,17113,10.1979121550284
2011,22,22125,8.907707872146119
2011,8,8017,6.197284457534247
2011,27,27143,8.992545056849315
2014,48,48273,8.87901095890411
2012,8,8047,4.962649672131148
2012,47,47047,9.257449652260308
2011,24,24021,10.076601124949472
2011,34,34021,10.115754066144814
2012,1,1025,9.12344635701275
2012,41,41063,5.585716001821494
2012,1,1071,10.031464182811724
2013,26,26041,6.688914754669988
2011,18,18075,10.968528605088063
2012,5,5015,8.928084480874317
2013,46,46097,7.520106712328767
2011,19,19129,9.500512704109589
2013,42,42121,9.12832705479452
2012,31,31021,9.415708287795993
2012,21,21105,9.864887431693989
2014,48,48265,8.083391547945206
2011,54,54089,8.995241545890411
2012,40,40025,6.05707349726776
2013,31,31069,5.483088465753425
2013,29,29163,9.630388498630137
2014,28,28027,9.941648062622309
2013,29,29097,9.443827721046077
2011,13,13183,10.047936953424658
2011,37,37183,10.193135519522379
2011,5,5049,9.815571104109589
2013,28,28031,9.23912294520548
2013,55,55033,8.607806780821918
2012,53,53055,6.998900136612022
2014,20,20135,7.026947808219178
2011,46,46051,7.656980790410959
2013,13,13179,8.263303953033268
2013,19,19153,9.235573738328208
2014,40,40087,9.315020821917808
2014,18,18111,11.249571506849315
2011,30,30059,5.239812479452055
2014,6,6041,9.470057872976339
2014,1,1059,10.086055920852359
2014,16,16033,6.195082191780822
2012,40,40035,9.432973224043716
2013,28,28105,9.437493424657534
2011,19,19133,8.883320209589041
2011,47,47095,9.788030156164384
2013,24,24045,8.234207844268205
2013,18,18063,11.193196790606654
2012,37,37003,9.292874980483997
2011,39,39033,10.768425825289779
2014,51,51007,8.723124657534247
2014,12,12003,8.096008904109589
2011,51,51740,9.696893622801591
2011,29,29171,9.300898039726027
2013,1,1031,9.220127279843444
2011,4,4023,6.439569952054794
2012,31,31003,8.045692349726776
2014,54,54005,9.414985993150685
2014,41,41063,6.161642082191781
2012,8,8007,4.685100204918033
2012,16,16069,6.956547784153006
2011,20,20045,9.905290972976339
2013,39,39033,10.375919409905163
2012,20,20177,9.32053141441098
2014,32,32017,4.371785479452055
2012,51,51135,8.312306304644809
2011,53,53061,8.363273356
2012,6,6083,7.100206937127771
2012,6,6051,4.959162632058288
2012,12,12007,7.143157035519126
2011,26,26029,7.343440216649104
2011,19,19151,8.926095439269406
2012,32,32013,5.567124118852459
2011,13,13071,11.235932615068493
2013,56,56043,5.047216374429224
2011,28,28049,10.194483200085616
2011,29,29107,9.914853243835616
2012,37,37047,8.475386380832282
2011,46,46065,6.767544749315068
2011,31,31081,8.362995592694064
2012,19,19179,9.524211003477397
2014,5,5107,9.870188082191781
2013,54,54035,9.468051141552511
2013,13,13029,8.337270136986301
2013,18,18017,10.767810062266501
2014,53,53037,5.717322753424658
2012,36,36065,7.928361453256535
2012,37,37179,9.889524203651873
2014,8,8045,4.205271180572852
2013,21,21187,9.982964566210046
2013,8,8119,4.695567397260274
2012,12,12099,6.233247934199218
2012,30,30075,6.409256830601093
2012,26,26059,10.032477868852459
2014,36,36031,5.89055904109589
2012,21,21085,9.803942154566745
2013,54,54099,9.41223895392279
2012,28,28039,8.950022349726776
2011,45,45075,10.477904412328767
2012,5,5023,9.654123145979703
2011,54,54023,8.69524720913242
2014,29,29095,9.39060567632684
2012,37,37061,8.753038599105812
2013,13,13205,9.827904767123288
2013,13,13305,8.253687442922374
2013,13,13131,9.733953196347032
2011,55,55045,10.037765438356164
2011,38,38027,6.98394704109589
2014,28,28099,10.075808649706458
2012,1,1007,10.006691393442623
2012,22,22101,8.384098582650273
2012,13,13097,10.102262765027322
2011,5,5003,9.987635444618395
2011,17,17163,11.647537123835616
2013,51,51595,7.969591369863014
2013,37,37033,8.361429086757991
2013,48,48359,5.953651780821918
2013,46,46135,7.953448312328767
2012,35,35017,6.125401058743169
2011,8,8001,7.657423799491597
2011,40,40041,10.307946920852359
2011,13,13095,11.627341777777778
2011,1,1129,9.179353381917808
2012,46,46063,5.817775737704918
2014,47,47095,10.524027671232877
2011,30,30013,6.00327811618929
2012,46,46077,8.405998770491803
2011,47,47075,9.458114176255708
2012,54,54019,8.787341983151184
2014,13,13023,10.855650794520548
2012,27,27041,8.658272404371585
2013,51,51143,8.271803178082192
2011,40,40141,8.203963476164384
2013,48,48463,7.335550794520548
2011,23,23015,7.472061964687976
2014,20,20015,9.068645414120126
2011,16,16033,5.864435315068493
2011,13,13037,10.736047431506849
2011,46,46031,6.346665821917808
2012,48,48341,6.907242759562842
2011,47,47101,9.140417082191781
2013,6,6021,7.786304634703196
2011,17,17065,10.070453848401826
2013,30,30103,4.938963726027397
2011,13,13273,11.237626241780822
2014,19,19075,9.030088219178082
2014,37,37059,10.075655812133072
2014,55,55081,8.196097595129376
2013,39,39143,10.110834739726027
2014,19,19107,9.59432294520548
2013,36,36047,9.846834853280461
2013,54,54011,9.713120642418517
2012,48,48257,9.659129113539769
2012,29,29217,9.118586612021858
2012,27,27047,9.541468032786885
2013,38,38075,6.004285753424658
2012,21,21083,9.795372829386764
2013,38,38005,6.18219345890411
2012,51,51179,8.663549667071443
2012,45,45069,9.208633957845433
2012,21,21015,10.901798211624441
2013,8,8001,8.025146468012992
2011,5,5129,9.851134571689498
2013,21,21149,10.533915799086758
2012,29,29147,9.177013606557377
2011,29,29049,9.682864146575342
2012,45,45017,9.343120673952641
2012,21,21031,9.951963551912568
2014,21,21023,10.312649223744292
2014,13,13295,10.528474014752371
2014,42,42011,11.661202447488584
2012,21,21149,10.385831511839709
2011,48,48325,8.521972464041096
2011,29,29209,10.283931351598174
2013,4,4001,4.477280018835616
2013,19,19027,8.830762684931507
2011,29,29093,9.155867271917808
2013,47,47039,8.919192671232877
2011,12,12067,8.46288835890411
2014,17,17169,10.399897534246575
2012,8,8095,6.954288797814208
2014,5,5075,10.042391643835616
2013,55,55093,9.071504691780822
2011,17,17101,10.85394292
2012,39,39159,11.265148224043716
2011,42,42079,8.907978170626976
2011,48,48005,9.104661047381144
2013,42,42015,7.81081833072407
2012,39,39115,10.790742349726776
2012,35,35055,4.898809836065574
2012,29,29079,8.972086475409836
2013,38,38091,6.678060821917808
2012,34,34039,9.734105274741955
2012,54,54017,9.370993428961749
2013,39,39045,10.492120861056752
2012,28,28019,9.278018579234973
2014,47,47115,9.793614200913242
2013,13,13071,9.648227479452055
2014,39,39095,11.274704946607701
2014,12,12099,6.513369568716719
2011,34,34001,8.784443468135795
2011,18,18151,10.064393513546423
2014,30,30003,5.195733895890411
2011,48,48421,7.085133928767123
2012,22,22039,8.846448838797814
2013,39,39175,10.506905616438356
2011,37,37083,8.930182658675799
2012,30,30013,6.118547791852956
2011,18,18161,10.944914219178082
2014,17,17203,11.44660301369863
2014,48,48079,6.807164109589041
2013,29,29033,9.03005105022831
2012,17,17191,10.131284972677596
2011,12,12037,8.064890251369863
2014,18,18145,11.279596684931507
2014,51,51053,8.927094403131116
2011,16,16047,6.596476880821918
2013,50,50001,6.910641095890411
2014,26,26135,7.179002931506849
2014,28,28125,9.574676575342466
2012,19,19161,9.191437841530055
2012,19,19121,8.979729052823315
2011,18,18011,11.306112150958904
2011,17,17073,10.703320895047418
2013,30,30019,5.432841917808219
2014,19,19011,9.543148727984344
2011,5,5099,10.139833211872146
2011,20,20053,8.220073773972603
2011,26,26131,6.792090808219178
2012,26,26055,7.689460175887978
2013,13,13259,9.754933287671233
2012,21,21159,9.473042030965392
2014,35,35015,6.979210410958904
2012,46,46055,6.326365573770492
2013,12,12119,6.644908579668349
2014,38,38063,5.485118082191781
2012,17,17117,10.201680306851618
2012,28,28063,8.376061612021858
2014,20,20109,6.674298630136986
2011,13,13195,10.878388771689498
2011,12,12007,8.34007549109589
2012,55,55053,8.859131912568306
2011,20,20051,7.842689051141552
2014,17,17119,11.421048448237144
2012,42,42129,10.92129706557377
2011,12,12011,6.850490540849239
